4660165.8,1006966,6.48E-12,0.09042916
4657240.4,1005774.1,6.49E-12,0.090359963
4654315,1004583,6.49E-12,0.090290776
4651389.6,1003392.4,6.49E-12,0.090221598
4648464.2,1002202.6,6.49E-12,0.09015243
4645538.8,1001013.4,6.50E-12,0.090083271
4642613.4,999824.84,6.50E-12,0.090014122
4639688,998636.97,6.50E-12,0.089944982
4636762.6,997449.76,6.51E-12,0.089875852
4633837.2,996263.22,6.51E-12,0.089806732
4630911.8,995077.34,6.51E-12,0.089737621
4627986.3,993892.12,6.51E-12,0.089668519
4625060.9,992707.57,6.52E-12,0.089599428
4622135.5,991523.68,6.52E-12,0.089530345
4619210.1,990340.46,6.52E-12,0.089461273
4616284.7,989157.89,6.53E-12,0.08939221
4613359.3,987976,6.53E-12,0.089323156
4610433.9,986794.76,6.53E-12,0.089254112
4607508.5,985614.19,6.53E-12,0.089185078
4604583.1,984434.28,6.54E-12,0.089116053
4601657.7,983255.04,6.54E-12,0.089047038
4598732.3,982076.46,6.54E-12,0.088978033
4595806.9,980898.55,6.54E-12,0.088909037
4592881.5,979721.3,6.55E-12,0.088840051
4589956.1,978544.71,6.55E-12,0.088771074
4587030.7,977368.79,6.55E-12,0.088702107
4584105.3,976193.53,6.56E-12,0.08863315
4581179.9,975018.94,6.56E-12,0.088564202
4578254.5,973845.01,6.56E-12,0.088495264
4575329.1,972671.75,6.56E-12,0.088426336
4572403.7,971499.15,6.57E-12,0.088357417
4569478.3,970327.21,6.57E-12,0.088288508
4566552.9,969155.94,6.57E-12,0.088219608
4563627.5,967985.34,6.58E-12,0.088150719
4560702.1,966815.39,6.58E-12,0.088081839
4557776.7,965646.12,6.58E-12,0.088012968
4554851.3,964477.5,6.58E-12,0.087944108
4551925.9,963309.56,6.59E-12,0.087875256
4549000.5,962142.28,6.59E-12,0.087806415
4546075.1,960975.66,6.59E-12,0.087737583
4543149.7,959809.71,6.59E-12,0.087668762
4540224.3,958644.42,6.60E-12,0.087599949
4537298.9,957479.8,6.60E-12,0.087531147
4534373.5,956315.84,6.60E-12,0.087462354
4531448.1,955152.55,6.61E-12,0.087393571
4528522.7,953989.92,6.61E-12,0.087324798
4525597.3,952827.96,6.61E-12,0.087256034
4522671.9,951666.66,6.61E-12,0.08718728
4519746.5,950506.03,6.62E-12,0.087118536
4516821.1,949346.06,6.62E-12,0.087049801
4513895.7,948186.76,6.62E-12,0.086981077
4510970.3,947028.13,6.63E-12,0.086912362
4508044.9,945870.16,6.63E-12,0.086843657
4505119.5,944712.86,6.63E-12,0.086774961
4502194.1,943556.22,6.63E-12,0.086706276
4499268.6,942400.25,6.64E-12,0.0866376
4496343.2,941244.94,6.64E-12,0.086568934
4493417.8,940090.3,6.64E-12,0.086500278
4490492.4,938936.32,6.65E-12,0.086431631
4487567,937783.02,6.65E-12,0.086362995
4484641.6,936630.37,6.65E-12,0.086294368
4481716.2,935478.4,6.66E-12,0.086225751
4478790.8,934327.08,6.66E-12,0.086157144
4475865.4,933176.44,6.66E-12,0.086088546
4472940,932026.46,6.66E-12,0.086019959
4470014.6,930877.15,6.67E-12,0.085951381
4467089.2,929728.5,6.67E-12,0.085882813
4464163.8,928580.52,6.67E-12,0.085814255
4461238.4,927433.21,6.68E-12,0.085745706
4458313,926286.56,6.68E-12,0.085677168
4455387.6,925140.58,6.68E-12,0.085608639
4452462.2,923995.27,6.68E-12,0.085540121
4449536.8,922850.62,6.69E-12,0.085471612
4446611.4,921706.64,6.69E-12,0.085403113
4443686,920563.32,6.69E-12,0.085334624
4440760.6,919420.67,6.70E-12,0.085266145
4437835.2,918278.69,6.70E-12,0.085197675
4434909.8,917137.38,6.70E-12,0.085129216
4431984.4,915996.73,6.70E-12,0.085060766
4429059,914856.75,6.71E-12,0.084992326
4426133.6,913717.44,6.71E-12,0.084923897
4423208.2,912578.79,6.71E-12,0.084855477
4420282.8,911440.81,6.72E-12,0.084787067
4417357.4,910303.5,6.72E-12,0.084718667
4414432,909166.85,6.72E-12,0.084650277
4411506.6,908030.87,6.73E-12,0.084581897
4408581.2,906895.56,6.73E-12,0.084513526
4405655.8,905760.92,6.73E-12,0.084445166
4402730.4,904626.94,6.73E-12,0.084376816
4399805,903493.63,6.74E-12,0.084308475
4396879.6,902360.99,6.74E-12,0.084240145
4393954.2,901229.02,6.74E-12,0.084171824
4391028.8,900097.71,6.75E-12,0.084103514
4388103.4,898967.07,6.75E-12,0.084035213
4385178,897837.1,6.75E-12,0.083966923
4382252.6,896707.8,6.76E-12,0.083898642
4379327.2,895579.16,6.76E-12,0.083830371
4376401.8,894451.19,6.76E-12,0.083762111
4373476.4,893323.89,6.76E-12,0.08369386
4370551,892197.26,6.77E-12,0.083625619
4367625.5,891071.29,6.77E-12,0.083557389
4364700.1,889946,6.77E-12,0.083489168
4361774.7,888821.37,6.78E-12,0.083420957
4358849.3,887697.41,6.78E-12,0.083352757
4355923.9,886574.12,6.78E-12,0.083284566
4352998.5,885451.49,6.79E-12,0.083216386
4350073.1,884329.54,6.79E-12,0.083148215
4347147.7,883208.25,6.79E-12,0.083080055
4344222.3,882087.63,6.79E-12,0.083011904
4341296.9,880967.68,6.80E-12,0.082943764
4338371.5,879848.4,6.80E-12,0.082875634
4335446.1,878729.78,6.80E-12,0.082807513
4332520.7,877611.84,6.81E-12,0.082739403
4329595.3,876494.56,6.81E-12,0.082671303
4326669.9,875377.96,6.81E-12,0.082603213
